gene,correlation,p_value
ENSG00000267757.4,0.03224796292111706,0.5648412481557743
ENSG00000261474.1,0.03224557506606143,0.5648700809483016
ENSG00000237624.1,0.03224034590300783,0.5649332243324336
ENSG00000249930.1,0.03223972865786016,0.5649406779369086
ENSG00000185261.13,0.03223826501762186,0.5649583524566641
ENSG00000175105.5,0.03223742728537785,0.5649684688015213
ENSG00000104343.19,0.032235261255805434,0.5649946258928098
ENSG00000179094.13,0.032234873607360395,0.564999307217727
ENSG00000136738.14,0.03222998807055605,0.565058307588462
ENSG00000233760.1,0.032211564861998575,0.5652808226839775
ENSG00000218772.2,0.03220929365908331,0.5653082571232423
ENSG00000264293.2,0.03220728439360552,0.5653325280843225
ENSG00000135018.13,0.032206399820542436,0.5653432134597117
ENSG00000253190.3,0.03220406280509493,0.565371444365079
ENSG00000221819.5,0.03219604574963888,0.5654682946909457
ENSG00000223910.1,0.03218972671578722,0.5655446375967289
ENSG00000138744.14,0.03218775113614249,0.5655685064165429
ENSG00000232540.1,0.03218622503806658,0.5655869449601477
ENSG00000279897.1,0.032185515243974235,0.5655955208957121
ENSG00000237746.1,0.03217623679910089,0.5657076314425192
ENSG00000277490.1,0.03217429198426945,0.5657311317974989
ENSG00000131503.20,0.03217333685054413,0.5657426734175688
ENSG00000250988.7,0.03216987968205437,0.5657844500011927
ENSG00000279394.1,0.03216961040350036,0.5657877040375652
ENSG00000113248.5,0.03216744109623366,0.5658139188716281
ENSG00000103528.16,0.03216613337304547,0.5658297222367318
ENSG00000239888.3,0.0321590080306111,0.5659158331470691
ENSG00000145388.14,0.032157969597792525,0.5659283832976498
ENSG00000189308.10,0.032157023969532024,0.5659398119591759
ENSG00000105976.14,0.032145318259947174,0.5660812938006148
ENSG00000276728.1,0.03214154760772447,0.5661268716385551
ENSG00000254057.1,0.03213326711062829,0.566226968472355
ENSG00000185973.10,0.03212376017881523,0.5663419011949496
ENSG00000095261.13,0.032120759242151804,0.566378182912126
ENSG00000170807.11,0.032119077603164896,0.5663985146328587
ENSG00000254713.2,0.03209755805116453,0.5666587258018891
ENSG00000172183.14,0.0320943854571493,0.566697093154259
ENSG00000277769.1,0.03209227976516028,0.566722558750445
ENSG00000081177.18,0.03208852166343613,0.5667680094426084
ENSG00000148154.9,0.03208846596298471,0.5667686831000563
ENSG00000241082.3,0.03208701987594687,0.5667861726307907
ENSG00000243915.1,0.032083789691395505,0.5668252406505319
ENSG00000130684.13,0.032082596594459487,0.566839671090492
ENSG00000172663.8,0.03208082495136958,0.5668610993368443
ENSG00000169446.5,0.03208081787745902,0.566861184897459
ENSG00000253690.1,0.03208073641225989,0.566862170238668
ENSG00000179813.6,0.03207925432299706,0.5668800966080516
ENSG00000219188.1,0.032078479257601246,0.5668894713930619
ENSG00000188408.5,0.03207416303510564,0.5669416795121259
ENSG00000269834.5,0.03207319111320911,0.5669534359912568
ENSG00000251350.1,0.032070476928147545,0.5669862677020128
ENSG00000140396.12,0.032060723633313616,0.5671042543762337
ENSG00000181201.3,0.03205418792856503,0.5671833240629438
ENSG00000277453.1,0.032050405051351656,0.5672290921362122
ENSG00000101452.14,0.03204871208157098,0.5672495755191709
ENSG00000137720.7,0.032048506942006554,0.5672520575438738
ENSG00000232309.1,0.0320466111762034,0.5672749950392887
ENSG00000229914.1,0.032045222512665755,0.5672917972178174
ENSG00000238260.1,0.032039648171714806,0.5673592465207399
ENSG00000273747.1,0.032039005899934886,0.5673670182292442
ENSG00000257365.7,0.032037223063804875,0.5673885914229475
ENSG00000251050.1,0.032035342085003186,0.567411352615119
ENSG00000106328.9,0.03203302768943725,0.5674393590581134
ENSG00000254946.1,0.03203227427433739,0.5674484762575923
ENSG00000099904.15,0.032031203261601235,0.5674614368782446
ENSG00000102302.7,0.032029874577261155,0.5674775158501651
ENSG00000249087.6,0.032028798874826875,0.5674905335399658
ENSG00000259326.1,0.03202719528369008,0.5675099397768077
ENSG00000237036.4,0.032025628982595776,0.5675288950447221
ENSG00000228302.2,0.03202400041971247,0.5675486041204691
ENSG00000187713.6,0.03201709507853979,0.5676321770636982
ENSG00000104856.13,0.03201577109481277,0.5676482014483081
ENSG00000276027.1,0.032014728575880114,0.5676608193716425
ENSG00000178722.12,0.03200938682032337,0.5677254743584317
ENSG00000230799.1,0.0320074434894542,0.5677489967153279
ENSG00000163377.14,0.03200555726493018,0.5677718282928115
ENSG00000145757.15,0.03200049216770669,0.5678331403160505
ENSG00000016602.9,0.031999740027613174,0.5678422450954824
ENSG00000106771.12,0.031999492860500175,0.5678452371091817
ENSG00000260465.1,0.03199736518235811,0.5678709934439548
ENSG00000250067.11,0.0319954593367222,0.5678940648862234
ENSG00000232328.1,0.0319923529044164,0.5679316711308598
ENSG00000271625.1,0.031991847876076875,0.5679377850794627
ENSG00000169105.7,0.03199111460212454,0.5679466622593841
ENSG00000215553.3,0.03199096265445141,0.5679485017804651
ENSG00000271227.1,0.031987618300621204,0.5679889901829677
ENSG00000174373.15,0.03197776888112377,0.5681082401139956
ENSG00000253965.1,0.03197254650423484,0.5681714738619867
ENSG00000254317.1,0.03197052461419892,0.5681959562741823
ENSG00000232937.1,0.031958275867988856,0.5683442831142044
ENSG00000230680.2,0.03195615506129889,0.5683699670064659
ENSG00000205916.10,0.03195169209954982,0.5684240172202883
ENSG00000260832.1,0.031946998037695296,0.5684808688894984
ENSG00000261615.6,0.031946998037695296,0.5684808688894984
ENSG00000279099.1,0.03194565890557306,0.5684970881527065
ENSG00000249162.1,0.031945097326241394,0.5685038899391703
ENSG00000253352.8,0.03194411571067886,0.5685157792507848
ENSG00000135374.9,0.03194211958993365,0.5685399565974326
ENSG00000154079.5,0.03193348476904996,0.5686445486195747
ENSG00000258033.1,0.03193116007507269,0.5686727087805856
ENSG00000250562.1,0.031922023685805156,0.5687833887814195
ENSG00000229163.2,0.03191360341815387,0.5688854026162035
ENSG00000225975.6,0.031904786294274776,0.5689922337961021
ENSG00000116918.13,0.031903017027116246,0.5690136719692146
ENSG00000229051.1,0.03189838669908107,0.56906977937448
ENSG00000258539.1,0.03189275203953986,0.5691380601849547
ENSG00000223457.1,0.03189271149227399,0.5691385515508779
ENSG00000135341.17,0.031892598904156536,0.569139915934048
ENSG00000253943.1,0.031892521793556235,0.5691408503888451
ENSG00000270269.1,0.03189111147489208,0.5691579412810587
ENSG00000196110.7,0.03189026965587415,0.5691681429485401
ENSG00000249310.2,0.03188999166965436,0.5691715117712737
ENSG00000196274.5,0.03188602526151739,0.5692195803873061
ENSG00000267543.1,0.03188591820642789,0.569220877807003
ENSG00000254093.8,0.03188567971442471,0.5692237681391197
ENSG00000270665.1,0.03188392030059856,0.5692450910414414
ENSG00000112130.16,0.03188027825648291,0.569289231352133
ENSG00000161013.16,0.031877842857378984,0.5693187484514278
ENSG00000211637.2,0.031871579237780556,0.5693946670208604
ENSG00000229486.2,0.031864170493752855,0.5694844713468604
ENSG00000217041.1,0.03186254655706478,0.5695041566267715
ENSG00000113140.10,0.031860184368317564,0.5695327915385119
ENSG00000273142.1,0.03185610769947767,0.5695822113200957
ENSG00000244026.6,0.03185489543903331,0.5695969074483067
ENSG00000246130.1,0.031850067827692896,0.5696554339483335
ENSG00000152495.10,0.03184050610323185,0.5697713618719367
ENSG00000214062.5,0.03183952716570498,0.5697832313039669
ENSG00000223694.1,0.03183604879346035,0.5698254068580084
ENSG00000227887.1,0.03183469968602731,0.5698417652972293
ENSG00000258407.1,0.031834196033148764,0.5698478723365203
ENSG00000203618.5,0.03183334228765627,0.569858224492217
ENSG00000211652.2,0.031833228530468334,0.5698596038703618
ENSG00000127191.17,0.03182363084984391,0.5699759875509861
ENSG00000182351.7,0.03182185685601025,0.5699975006431258
ENSG00000244486.7,0.0318204331758608,0.5700147657858441
ENSG00000105370.7,0.03181901976434056,0.5700319066451552
ENSG00000242795.2,0.031815451677048634,0.5700751789826888
ENSG00000103187.7,0.031812381218356875,0.5701124175271826
ENSG00000259342.1,0.03181152447942761,0.570122808268876
ENSG00000277156.1,0.03180752087104932,0.5701713662129404
ENSG00000232457.4,0.03180329846424487,0.5702225799895531
ENSG00000213239.3,0.031801836285881735,0.5702403153304576
ENSG00000064300.8,0.03180017235896122,0.5702604980779238
ENSG00000236791.2,0.031799410055534126,0.5702697446173643
ENSG00000204092.2,0.031795934708566086,0.5703119005604199
ENSG00000226521.7,0.03178549607368432,0.5704385300420273
ENSG00000255000.1,0.03178505537686639,0.5704438763610011
ENSG00000244429.1,0.03177625363742536,0.5705506597501213
ENSG00000212930.3,0.03177329333024963,0.5705865765574917
ENSG00000001631.14,0.03177129018609727,0.5706108809078989
ENSG00000239377.1,0.0317608793399135,0.5707372046606645
ENSG00000135334.8,0.031756656525913814,0.5707884474744532
ENSG00000264057.1,0.031756264028266486,0.5707932104480485
ENSG00000075429.8,0.03175049732174757,0.5708631918184156
ENSG00000152422.15,0.031743263731945484,0.5709509801734843
ENSG00000168394.10,0.03173678074633107,0.5710296644750356
ENSG00000099953.9,0.031728339536798995,0.5711321235316675
ENSG00000223842.1,0.03172602892927409,0.5711601711095762
ENSG00000126858.16,0.03171557105626209,0.5712871233747875
ENSG00000271064.1,0.031714511985800234,0.5712999805960192
ENSG00000010165.19,0.03171285682359033,0.571320074705073
ENSG00000226318.1,0.03171088796740446,0.571343977578199
ENSG00000244217.1,0.03170826664920073,0.5713758023929904
ENSG00000253773.2,0.031708021988385286,0.5713787728058928
ENSG00000213498.3,0.031704618512991195,0.5714200949634073
ENSG00000082438.15,0.03170435113595489,0.5714233412921629
ENSG00000254346.2,0.03170351189421925,0.5714335309097182
ENSG00000228123.4,0.031702333520497325,0.5714478382289486
ENSG00000248106.2,0.03169458221234572,0.5715419555866412
ENSG00000279767.1,0.0316942648931184,0.5715458086729205
ENSG00000237159.5,0.03168699627442431,0.5716340721024865
ENSG00000261411.1,0.03168477437771026,0.5716610540629093
ENSG00000228797.2,0.03168353773779276,0.5716760716599167
ENSG00000112195.8,0.03168010448566701,0.5717177656134016
ENSG00000213964.3,0.03167436590516585,0.5717874590498204
ENSG00000270248.1,0.031673831836930566,0.5717939453618952
ENSG00000163596.16,0.031666331117196606,0.5718850460305192
ENSG00000258653.3,0.031665192397160646,0.5718988770578769
ENSG00000273011.1,0.031664326057784145,0.571909399823744
ENSG00000226784.2,0.03166019918923226,0.5719595270164232
ENSG00000090989.17,0.03165782556519135,0.5719883592880234
ENSG00000227080.2,0.03165737343932342,0.5719938513122941
ENSG00000174744.13,0.0316566272964591,0.5720029148489657
ENSG00000176855.11,0.03164154857219096,0.5721860934845598
ENSG00000196266.4,0.031635837841669255,0.5722554755489426
ENSG00000235145.2,0.03163355361313476,0.572283228714817
ENSG00000272030.1,0.031629956961481624,0.5723269289902654
ENSG00000242220.6,0.03162929574064004,0.5723349631712613
ENSG00000262461.5,0.03162241739048788,0.5724185419052947
ENSG00000228624.7,0.03162152377803573,0.572429400600814
ENSG00000242983.1,0.03161893266820939,0.5724608869173844
ENSG00000223866.1,0.03161679002334309,0.5724869242532019
ENSG00000277899.1,0.03161675435637959,0.5724873576814674
ENSG00000115365.11,0.031612822096073245,0.5725351438267083
ENSG00000084764.10,0.03161024643821168,0.572566445106052
ENSG00000116406.18,0.031604504641853166,0.5726362265282813
ENSG00000144591.17,0.03159918683536684,0.5727008586845324
ENSG00000234019.1,0.031598302797292324,0.572711603540285
ENSG00000255046.1,0.031597593709291855,0.5727202220708171
ENSG00000148700.13,0.03159622981805236,0.5727367995061131
ENSG00000239921.2,0.03157362088074184,0.5730116331729194
ENSG00000271232.1,0.03156253766427665,0.5731463832137912
ENSG00000254500.1,0.03155467137768424,0.5732420308117128
ENSG00000248763.2,0.03154648719229048,0.5733415517951904
ENSG00000227453.1,0.031545840209795964,0.5733494195520106
ENSG00000110395.4,0.03154355868747882,0.573377164855816
ENSG00000154639.18,0.03154336993327813,0.5733794603001124
ENSG00000250207.1,0.031541238347995125,0.5734053828601369
ENSG00000258344.1,0.03153550364428489,0.5734751262826434
ENSG00000118434.8,0.03153380192272455,0.5734958227837871
ENSG00000136546.13,0.03152741331589841,0.5735735247788246
ENSG00000101596.14,0.03152683260626181,0.5735805879573328
ENSG00000106628.10,0.03152489154994612,0.573604197347156
ENSG00000246695.7,0.03152398990649304,0.5736151643419172
ENSG00000105879.11,0.03152135157515128,0.573647255827952
ENSG00000263470.1,0.031510006865319906,0.5737852574692374
ENSG00000280080.1,0.031509346467460335,0.573793291298247
ENSG00000224337.1,0.03150812467991479,0.5738081546483432
ENSG00000227516.1,0.03150597273625819,0.5738343340209424
ENSG00000241890.1,0.03150058550604479,0.5738998745946984
ENSG00000243789.10,0.03149318363926554,0.5739899308173804
ENSG00000229418.2,0.031485479176028335,0.5740836757131739
ENSG00000181123.8,0.03148249343611162,0.5741200069690825
ENSG00000149600.11,0.031481208173852124,0.5741356467064834
ENSG00000255317.1,0.03147448794117573,0.5742174252508864
ENSG00000248639.2,0.03147206006330877,0.5742469714583277
ENSG00000228181.1,0.03147182063927441,0.5742498851824914
ENSG00000130024.14,0.031470037291401715,0.5742715882512027
ENSG00000239210.2,0.0314513219939105,0.5744993738452314
ENSG00000125247.15,0.03144469294446277,0.5745800668167425
ENSG00000100714.15,0.0314425517086085,0.5746061324307651
ENSG00000180433.4,0.03144148049844392,0.5746191726561563
ENSG00000264808.1,0.03144133573838297,0.5746209348829715
ENSG00000234337.4,0.03144117001040503,0.5746229523644268
ENSG00000002016.16,0.031440000289311335,0.5746371920019622
ENSG00000242079.1,0.031432833562856706,0.5747244400058849
ENSG00000100726.14,0.03142688716856947,0.574796836373293
ENSG00000254461.1,0.031426058521508884,0.5748069253550916
ENSG00000280010.1,0.031425846707624785,0.5748095042546147
ENSG00000005421.8,0.0314214119727859,0.5748634997731408
ENSG00000230696.1,0.03141881150562115,0.5748951631087947
ENSG00000168564.5,0.0314155630842525,0.5749347170998523
ENSG00000272485.1,0.03141237814797433,0.5749734993163128
ENSG00000107815.7,0.0314053673546067,0.5750588724283155
ENSG00000272367.1,0.031403646195566404,0.5750798325521482
ENSG00000103241.6,0.0314036379879395,0.5750799325047716
ENSG00000231081.1,0.03139753116012188,0.5751543038248513
ENSG00000271482.1,0.03139416611161243,0.57519528662576
ENSG00000162931.11,0.031393731685362546,0.5752005775870648
ENSG00000268326.1,0.031390785438916366,0.5752364610964813
ENSG00000180739.13,0.03139006588719664,0.5752452249635904
ENSG00000217139.2,0.03139004363883843,0.5752454959411593
ENSG00000181090.17,0.03138581824125558,0.5752969609603065
ENSG00000112339.14,0.03138500522842437,0.5753068636428195
ENSG00000254226.5,0.03138101170232793,0.5753555068695906
ENSG00000136908.17,0.031379298551336116,0.5753763745333929
ENSG00000233381.3,0.03137767296132004,0.5753961759577635
ENSG00000173275.12,0.03137696915903791,0.5754047491214326
ENSG00000143850.12,0.031372268175692476,0.5754620143292983
ENSG00000255266.1,0.031371501556549816,0.5754713531837732
ENSG00000250995.1,0.03137032756722148,0.5754856547068921
ENSG00000236810.5,0.03136594114169279,0.5755390915658619
ENSG00000005189.19,0.031365062395371145,0.575549797019169
ENSG00000259670.1,0.031361967481483136,0.575587501997785
ENSG00000276888.1,0.031360251018968305,0.5756084139630935
ENSG00000171466.9,0.03135015443921917,0.5757314296030006
ENSG00000126953.5,0.03134844760504442,0.5757522267077377
ENSG00000267838.2,0.03134715243419621,0.5757680080919895
ENSG00000277011.1,0.03134562389269194,0.5757866333101367
ENSG00000151615.3,0.03134551871804283,0.5757879148695124
ENSG00000262118.1,0.0313423123408563,0.5758269854103586
ENSG00000267586.6,0.03133939538453339,0.5758625303649235
ENSG00000163491.16,0.03133606690725296,0.57590309122172
ENSG00000158816.15,0.031332602337586175,0.5759453119275494
ENSG00000275329.1,0.031332539882476584,0.5759460730451759
ENSG00000260272.1,0.03132913889394153,0.5759875203648263
ENSG00000237861.1,0.03132799181890326,0.5760014999063885
ENSG00000055917.15,0.03132574898099323,0.5760288341025188
ENSG00000274099.1,0.031322843463409154,0.5760642454977435
ENSG00000269226.7,0.03132138963497083,0.5760819646156841
ENSG00000235635.1,0.03131776766501052,0.5761261099425903
ENSG00000259156.7,0.03131488248122677,0.5761612763025803
ENSG00000264232.1,0.03130568717572251,0.5762733609583062
ENSG00000227290.1,0.03129996802265078,0.5763430787933469
ENSG00000251126.2,0.031298239954933645,0.5763641451285687
ENSG00000228393.3,0.0312973287110895,0.5763752539639988
ENSG00000256304.1,0.03129643074021148,0.5763862010890595
ENSG00000262621.4,0.0312944764984199,0.5764100255056291
